problem_ID,problem_set_ID,question,filename,q_len
1468,101,"Given $\triangle ABC$ is isosceles but not equilateral with $\angle B \cong \angle C$. \hfill (\emph{not draw to scale})
      \begin{enumerate}
      \item Mark the congruent sides \& angles of $\triangle ABC$. \\[0.25cm]
      Circle True or False:
      \begin{multicols}{2}
      \item True \quad False \quad $\overline{AB} \cong \overline{BC}$
      \item True \quad False \quad $\overline{AB} \cong \overline{AC}$
      \item True \quad False \quad $\overline{BC} \cong \overline{AC}$
      \begin{flushright}
      \begin{tikzpicture}[scale=1]
        \draw [thick](0,0)--(4,0)--(2,3.5)--(0,0);
        \draw [fill] (0,0) circle [radius=0.05] node[below]{$A$};
        \draw [fill] (4,0) circle [radius=0.05] node[below]{$B$};
        \draw [fill] (2,3.5) circle [radius=0.05] node[above right]{$C$};
      \end{tikzpicture}
      \end{flushright}
    \end{multicols}
    \end{enumerate}
    %\vspace{1cm}

",7-1DN_Graphing-review.tex,914
2259,160,"A dilation centered at the origin with scale factor $k=\frac{1}{2}$ maps $\overline{AB} \rightarrow \overline{A'B'}$. 
  \begin{multicols}{2}
    \begin{enumerate}
      \item Draw and label the image.
      \item What is the ratio of the length of $\overline{A'B'}$ to $\overline{AB}$?
      \item What is the relationship of the slope of $\overline{A'B'}$ and $\overline{AB}$?
      \begin{flushright}
        \begin{tikzpicture}[scale=.48]
          \draw [help lines] (-2,-4) grid (9,5);
          \draw [thick, <->] (-2.4,0) -- (9.4,0) node [below right] {$x$};
          \draw [thick, <->] (0,-4.4)--(0,5.4) node [left] {$y$};
          \draw [thick] (0,4)--(6,0);
          \draw [fill] (0,4) circle [radius=0.1] node[left] {$A$};
          \draw [fill] (6,0) circle [radius=0.1] node[below left] {$B$};
        \end{tikzpicture}
      \end{flushright}
    \end{enumerate}
    \end{multicols} \vspace{2cm}

",9-7CW-Similarity-review.tex,914
203,11,"As shown below, two lines intersect making four angles: $\angle 1$, $\angle 2$, $\angle 3$, and $\angle 4$.
      \begin{center}
      \begin{tikzpicture}[scale=0.8]
        \draw [<->, thick] (0,-1.5)--(10,1.5);
        \draw [<->, thick] (2,3.5)--(7,-3.5);
        \node at (3,.4){1};
        \node at (6,-.6){3};
        \node at (5,1){2};
        \node at (4,-1){4};
        %\draw [fill] (0,0) circle [radius=0.05] node[below]{$P$};
        %\draw [fill] (6,0) circle [radius=0.05] node[below]{$R$};
        %\draw [fill] (3,0) circle [radius=0.05] node[below]{$Q$};
      \end{tikzpicture}
      \end{center}
      \begin{enumerate}
      \item Which angle is opposite $\angle 1$? \rule{4cm}{0.15mm} \bigskip
      \item Name an angle that is adjacent to $\angle 4$. \rule{4cm}{0.15mm} \bigskip
      \item True or false, $\angle 2$ and $\angle 4$ are vertical angles. \rule{3cm}{0.15mm}
    \end{enumerate}

",1-6HW_Angle-pairs.tex,915
1465,101,"Given isosceles $\triangle ABC$ with $\overline{AB} \cong \overline{BC}$. \hfill (\emph{the diagram is not to scale})
    \begin{enumerate}
    \item Mark the congruent sides \& angles of $\triangle ABC$. \\[0.25cm]
    Circle True or False:
    \begin{multicols}{2}
    \item True \quad False \quad $\angle A \cong \angle B$
    \item True \quad False \quad $\angle A \cong \angle C$
    \item True \quad False \quad $\angle B \cong \angle C$
    \item T \quad F \quad $m\angle A + m\angle B + m\angle C =180$   
    \begin{flushright}
    \begin{tikzpicture}[scale=1]
      \draw [thick](0,0)--(4,0)--(2,3.5)--(0,0);
      \draw [fill] (0,0) circle [radius=0.05] node[below]{$A$};
      \draw [fill] (4,0) circle [radius=0.05] node[below]{$B$};
      \draw [fill] (2,3.5) circle [radius=0.05] node[above right]{$C$};
    \end{tikzpicture}
    \end{flushright}
  \end{multicols}
  \end{enumerate}
    \vspace{1cm}

",7-1DN_Graphing-review.tex,916
2282,161,"A dilation centered at the origin with scale factor $k=\frac{4}{3}$ maps $\overline{AB} \rightarrow \overline{A'B'}$. 
  \begin{multicols}{2}
    \begin{enumerate}
      \item Draw and label the image.
      \item What is the ratio of the length of $\overline{A'B'}$ to $\overline{AB}$?
      \item What is the relationship of the slope of $\overline{A'B'}$ and $\overline{AB}$?
      \begin{flushright}
        \begin{tikzpicture}[scale=.48]
          \draw [help lines] (-2,-4) grid (9,5);
          \draw [thick, <->] (-2.4,0) -- (9.4,0) node [below right] {$x$};
          \draw [thick, <->] (0,-4.4)--(0,5.4) node [left] {$y$};
          \draw [thick] (0,3)--(6,0);
          \draw [fill] (0,3) circle [radius=0.1] node[left] {$A$};
          \draw [fill] (6,0) circle [radius=0.1] node[below left] {$B$};
        \end{tikzpicture}
      \end{flushright}
    \end{enumerate}
    \end{multicols} \vspace{1cm}
    
",9-8DN-Similarity-review.tex,918
2298,162,"A dilation centered at the origin with scale factor $k=\frac{4}{3}$ maps $\overline{AB} \rightarrow \overline{A'B'}$. 
  \begin{multicols}{2}
    \begin{enumerate}
      \item Draw and label the image.
      \item What is the ratio of the length of $\overline{A'B'}$ to $\overline{AB}$?
      \item What is the relationship of the slope of $\overline{A'B'}$ and $\overline{AB}$?
      \begin{flushright}
        \begin{tikzpicture}[scale=.48]
          \draw [help lines] (-2,-4) grid (9,5);
          \draw [thick, <->] (-2.4,0) -- (9.4,0) node [below right] {$x$};
          \draw [thick, <->] (0,-4.4)--(0,5.4) node [left] {$y$};
          \draw [thick] (0,3)--(6,0);
          \draw [fill] (0,3) circle [radius=0.1] node[left] {$A$};
          \draw [fill] (6,0) circle [radius=0.1] node[below left] {$B$};
        \end{tikzpicture}
      \end{flushright}
    \end{enumerate}
    \end{multicols} \vspace{1cm}
    
",9-8bDN-Similarity-review.tex,918
2289,161,"In $\triangle ABC$ shown below, $\angle ACB$ is a right angle, $E$ is a point on $\overline{AC}$, and $\overline{ED}$ is drawn perpendicular to hypontenuse $\overline{AB}$.
    \begin{center}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (10,0) node[below]{$C$}--
        (10,6) node[above left]{$B$}--cycle;
        \draw [thick] (6,0)--(4.41,2.65);
        \node at (6,0) [below]{$E$};
        \node at (4.41,2.65) [above left]{$D$};
        \draw (10,0) ++(-0.5,0)--++(0,0.5)--++(0.5,0);
        \draw (4.41,2.65) ++(-59:0.5)--++(-149:0.5)--++(121:0.5);
        %\node at (4, 0) [below]{$12$};
        %\node at (3,2) [above]{$9$};
        %\node at (9, 3) [right]{$10$};
        %\node at (5.5, 1.6) [right]{$6$}; \vspace{1cm}
      \end{tikzpicture}
    \end{center} 
    If $AB = 9$, $BC = 6$, and $DE = 4$, what is the length of $\overline{AE}$? \vspace{3cm}

",9-8DN-Similarity-review.tex,921
1518,107,"In $\triangle ABC$ shown below, $\angle ACB$ is a right angle, $E$ is a point on $\overline{AC}$, and $\overline{ED}$ is drawn perpendicular to hypontenuse $\overline{AB}$.
    \begin{center}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (10,0) node[below]{$C$}--
        (10,6) node[above left]{$B$}--cycle;
        \draw [thick] (6,0)--(4.41,2.65);
        \node at (6,0) [below]{$E$};
        \node at (4.41,2.65) [above left]{$D$};
        \draw (10,0) ++(-0.5,0)--++(0,0.5)--++(0.5,0);
        \draw (4.41,2.65) ++(-59:0.5)--++(-149:0.5)--++(121:0.5);
        %\node at (4, 0) [below]{$12$};
        %\node at (3,2) [above]{$9$};
        %\node at (9, 3) [right]{$10$};
        %\node at (5.5, 1.6) [right]{$6$}; \vspace{1cm}
      \end{tikzpicture}
    \end{center} 
    If $AB = 9$, $BC = 6$, and $DE = 4$, what is the length of $\overline{AE}$? \vspace{3cm}

",7-3HW_AA-similarity.tex,921
2160,149,"Two translations have been applied to a triangle in the diagram below, $\triangle ABC \rightarrow \triangle A'B'C' \rightarrow \triangle A''B''C''$. State each translation.
    \begin{center}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-10,-7) grid (10,7);
        \draw [thick, <->] (-10.4,0) -- (10.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-7.4)--(0,7.4) node [above] {$y$};  
        \draw [thick]
          (-6,3) node[below left] {$A$}--
          (0,6) node[above right] {$B$}--
          (1,3) node[right] {$C$}--cycle;
        \draw [thick]
          (1,1) node[below] {$A'$}--
          (7,4) node[above right] {$B'$}--
          (8,1) node[right] {$C'$}--cycle;  
          \draw [thick]
          (2,-4) node[below left] {$A''$}--
          (8,-1) node[right] {$B''$}--
          (9,-4) node[right] {$C''$}--cycle;
      \end{tikzpicture}
    \end{center} \vspace{2cm}
    
",9-2bCW_Composition.tex,922
1672,117,"The line $\overleftrightarrow{AB}$ has points $A(0,2)$ and $B(4,0)$. Apply a dilation mapping $\overleftrightarrow{AB} \rightarrow \overleftrightarrow{A'B'}$ with a factor of $k=2$ centered at the origin.
  \begin{enumerate}
    \item Draw and label the image on the grid. 
    \begin{flushright} %4 quadrant regents grid w T-Chart
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-1,-1) grid (10,7);
      \draw [thick, ->] (-1.2,0) -- (10.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-1.2)--(0,7.4) node [left] {$y$};
      \draw [<->, thick] (-0.5,2.25)--(4.5,-0.25);
      \draw [fill] (0,2) circle [radius=0.1]node[below left]{$A$};
      %\draw [fill] (3,0) circle [radius=0.1]node[below left]{$C$};
      \draw [fill] (4,0) circle [radius=0.1]node[below left]{$B$};
    \end{tikzpicture}
    \end{flushright}
    \item Write the coordinates of the points $A'$ and $B'$.
  \end{enumerate}

",7-7bExam-Similarity.tex,922
1538,110,"The diagram below shows $\triangle ABC$, with $\overline{AEB}$, $\overline{ADC}$, and $\angle ACB \cong \angle AED$. $AB=14$, $AD=8$, and $DE=4$.
  \begin{multicols}{2}
    \begin{enumerate}
        \item $\overline{AE} \rightarrow$ \rule{2cm}{0.15mm} \vspace{0.5cm}
        \item $\overline{AD} \rightarrow$ \rule{2cm}{0.15mm} \vspace{0.5cm}
        \item $\triangle ADE \sim$ \rule{2cm}{0.15mm} \vspace{0.5cm}
        \item What is the scale factor?\\[0.5cm] $k=$  \rule{2cm}{0.15mm}
        \item What is the length of $\overline{BC}$?
      \end{enumerate}
      \begin{tikzpicture}[scale=1.1]
        \draw [thick]
        (0,0) node[above right] {$A$}--
        (230:6) node[below left] {$B$}--
        (260:4.75) node[below right] {$C$}--cycle;
        \draw [thick]
        (230:2.375) node[above left] {$E$}--
        (260:3) node[right] {$D$}--cycle;
      \end{tikzpicture}
    \end{multicols} \vspace{1.5cm}
 
",7-5DN_Similarity+tangent.tex,922
1385,95,"Given two parallel lines and a transversal, as shown below.
\begin{center}
\begin{tikzpicture}
  \draw [<->, thick] (1,2)--(9,2);
  \draw [<->, thick] (0,0)--(8,0);
  \draw [<->, thick] (4,-1)--(5.5,3);
  \node at (4.5,0.3) [left]{$5$};
  \node at (4.5,0.3) [right]{$6$};
  \node at (4.3,-0.3) [left]{$7$};
  \node at (4.3,-0.3) [right]{$8$};
  \node at (5.2,2) [above left]{$1$};
  \node at (5.2,2) [above right]{$2$};
  \node at (5,2) [below left]{$3$};
  \node at (5,2) [below right]{$4$};
\end{tikzpicture}
\end{center}
\begin{enumerate}
  \item State the angle corresponding with $\angle 7$. \vspace{0.5cm}
  \item What theorem would justify $m\angle 4 + m\angle 6 =180^\circ$? \rule{5cm}{0.15mm} \vspace{0.5cm}
  \item What theorem would justify $\angle 3 \cong \angle 6$? \rule{7cm}{0.15mm} \vspace{0.5cm}
  \item Given $m\angle 1 = 117^\circ$ and $m\angle 8 = (4x-3)^\circ$. Find $x$. \vspace{3.5cm}
\end{enumerate}

",6-9HW_pretest-graphing.tex,925
1055,76,"Given two parallel lines and a transversal, as shown below.
\begin{center}
\begin{tikzpicture}
  \draw [<->, thick] (1,2)--(9,2);
  \draw [<->, thick] (0,0)--(8,0);
  \draw [<->, thick] (4,-1)--(5.5,3);
  \node at (4.5,0.3) [left]{$5$};
  \node at (4.5,0.3) [right]{$6$};
  \node at (4.3,-0.3) [left]{$7$};
  \node at (4.3,-0.3) [right]{$8$};
  \node at (5.2,2) [above left]{$1$};
  \node at (5.2,2) [above right]{$2$};
  \node at (5,2) [below left]{$3$};
  \node at (5,2) [below right]{$4$};
\end{tikzpicture}
\end{center}
\begin{enumerate}
  \item State the angle corresponding with $\angle 7$. \vspace{0.5cm}
  \item What theorem would justify $m\angle 4 + m\angle 6 =180^\circ$? \rule{5cm}{0.15mm} \vspace{0.5cm}
  \item What theorem would justify $\angle 3 \cong \angle 6$? \rule{7cm}{0.15mm} \vspace{0.5cm}
  \item Given $m\angle 1 = 117^\circ$ and $m\angle 8 = (4x-3)^\circ$. Find $x$. \vspace{3.5cm}
\end{enumerate}

",6-11HW_pretest-angles.tex,925
996,73,"Given two parallel lines and a transversal, as shown below.
\begin{center}
\begin{tikzpicture}
  \draw [<->, thick] (1,2)--(9,2);
  \draw [<->, thick] (0,0)--(8,0);
  \draw [<->, thick] (4,-1)--(5.5,3);
  \node at (4.5,0.3) [left]{$5$};
  \node at (4.5,0.3) [right]{$6$};
  \node at (4.3,-0.3) [left]{$7$};
  \node at (4.3,-0.3) [right]{$8$};
  \node at (5.2,2) [above left]{$1$};
  \node at (5.2,2) [above right]{$2$};
  \node at (5,2) [below left]{$3$};
  \node at (5,2) [below right]{$4$};
\end{tikzpicture}
\end{center}
\begin{enumerate}
  \item State the angle corresponding with $\angle 7$. \vspace{0.5cm}
  \item What theorem would justify $m\angle 4 + m\angle 6 =180^\circ$? \rule{5cm}{0.15mm} \vspace{0.5cm}
  \item What theorem would justify $\angle 3 \cong \angle 6$? \rule{7cm}{0.15mm} \vspace{0.5cm}
  \item Given $m\angle 1 = 117^\circ$ and $m\angle 8 = (4x-3)^\circ$. Find $x$. \vspace{3.5cm}
\end{enumerate}

",6-10bCW_Dilation.tex,925
1508,105,"Given $\triangle ABC \sim \triangle ADE$ with sides $AC = 9$, $BC = 6$, $AB = 12$, and of $DE = 10$ find the scale factor $k$ and the lengths $AD$ and $AE$. Then find $CD$. \vspace{1cm}
  \begin{multicols}{2}
    \begin{enumerate}
      \item $k=$ \vspace{1cm}
      \item $AD=$ \vspace{1cm}
      \item $AE=$ \vspace{1cm}
      \item $CD=$
    \end{enumerate}
    \begin{flushright}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (8,0) node[below]{$E$}--
        (10,6) node[above left]{$D$}--cycle;
        \draw [thick] (7,0)--(5.6,3.36);
        \node at (7,0) [below]{$B$};
        \node at (5.6,3.36) [above left]{$C$};
        \node at (4, 0) [below]{$12$};
        \node at (3,2) [above]{$9$};
        \node at (9, 3) [right]{$10$};
        \node at (5.5, 1.6) [right]{$6$}; \vspace{1cm}
      \end{tikzpicture}
    \end{flushright} 
  \end{multicols}\vspace{1.5cm}

",7-2bDN_Graphing-practice.tex,928
1484,104,"Given $\triangle ABC \sim \triangle ADE$ with sides $AC = 9$, $BC = 6$, $AB = 12$, and of $DE = 10$ find the scale factor $k$ and the lengths $AD$ and $AE$. Then find $CD$. \vspace{1cm}
  \begin{multicols}{2}
    \begin{enumerate}
      \item $k=$ \vspace{1cm}
      \item $AD=$ \vspace{1cm}
      \item $AE=$ \vspace{1cm}
      \item $CD=$
    \end{enumerate}
    \begin{flushright}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (8,0) node[below]{$E$}--
        (10,6) node[above left]{$D$}--cycle;
        \draw [thick] (7,0)--(5.6,3.36);
        \node at (7,0) [below]{$B$};
        \node at (5.6,3.36) [above left]{$C$};
        \node at (4, 0) [below]{$12$};
        \node at (3,2) [above]{$9$};
        \node at (9, 3) [right]{$10$};
        \node at (5.5, 1.6) [right]{$6$}; \vspace{1cm}
      \end{tikzpicture}
    \end{flushright} 
  \end{multicols}\vspace{1.5cm}

",7-2HW_Similarity-ratios.tex,928
1580,112,"Given $\triangle ABC \sim \triangle ADE$ with sides $AC = 9$, $BC = 6$, $AB = 12$, and of $DE = 10$ find the scale factor $k$ and the lengths $AD$ and $AE$. Then find $CD$. \vspace{1cm}
  \begin{multicols}{2}
    \begin{enumerate}
      \item $k=$ \vspace{1cm}
      \item $AD=$ \vspace{1cm}
      \item $AE=$ \vspace{1cm}
      \item $CD=$
    \end{enumerate}
    \begin{flushright}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (8,0) node[below]{$E$}--
        (10,6) node[above left]{$D$}--cycle;
        \draw [thick] (7,0)--(5.6,3.36);
        \node at (7,0) [below]{$B$};
        \node at (5.6,3.36) [above left]{$C$};
        \node at (4, 0) [below]{$12$};
        \node at (3,2) [above]{$9$};
        \node at (9, 3) [right]{$10$};
        \node at (5.5, 1.6) [right]{$6$}; \vspace{1cm}
      \end{tikzpicture}
    \end{flushright} 
  \end{multicols}\vspace{1.5cm}

",7-5bCW_Graphing+isosceles.tex,928
2307,162,"In the diagram below, $\angle ABC \cong \angle ADE$, $AB = 9$, $AC = 6$, $BD = 13.5$, and $DE = 16$. Find  $AD$ and the scale factor $k$. Then find $AE$ and $BC$. %\vspace{1cm}
  \begin{multicols}{2}
    \begin{enumerate}
      \item $AD=$ \vspace{0.3cm}
      \item $k=$ \vspace{0.3cm}
      \item $AE=$ \vspace{0.3cm}
      \item $BC=$
    \end{enumerate}
    \begin{flushright}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (8,0) node[below]{$E$}--
        (9,6) node[above left]{$D$}--cycle;
        \draw [thick] (3.2,0)--(3.6,2.4);
        \node at (3.5,0) [below]{$C$};
        \node at (4,2.7) [above left]{$B$};
        \node at (2, 0) [below]{$6$};
        \node at (1.8,1.5) [above]{$9$};
        \node at (8.5, 3) [right]{$16$};
        \node at (5.1, 4.5) [right]{$13.5$}; \vspace{1cm}
      \end{tikzpicture}
    \end{flushright} 
  \end{multicols}\vspace{1cm}

",9-8bDN-Similarity-review.tex,930
2290,161,"In the diagram below, $\angle ABC \cong \angle ADE$, $AB = 9$, $AC = 6$, $BD = 13.5$, and $DE = 16$. Find  $AD$ and the scale factor $k$. Then find $AE$ and $BC$. %\vspace{1cm}
  \begin{multicols}{2}
    \begin{enumerate}
      \item $AD=$ \vspace{0.3cm}
      \item $k=$ \vspace{0.3cm}
      \item $AE=$ \vspace{0.3cm}
      \item $BC=$
    \end{enumerate}
    \begin{flushright}
      \begin{tikzpicture}[scale=0.7]
        \draw [-, thick] (0,0) node[above left]{$A$}--
        (8,0) node[below]{$E$}--
        (9,6) node[above left]{$D$}--cycle;
        \draw [thick] (3.2,0)--(3.6,2.4);
        \node at (3.5,0) [below]{$C$};
        \node at (4,2.7) [above left]{$B$};
        \node at (2, 0) [below]{$6$};
        \node at (1.8,1.5) [above]{$9$};
        \node at (8.5, 3) [right]{$16$};
        \node at (5.1, 4.5) [right]{$13.5$}; \vspace{1cm}
      \end{tikzpicture}
    \end{flushright} 
  \end{multicols}\vspace{1cm}

",9-8DN-Similarity-review.tex,930
1934,135,"Given circle $O$ with radius $OB=4$ cm.
    \begin{multicols}{2}
    \raggedcolumns
    \begin{enumerate}
      \item Find the circumference of circle $O$. \vspace{1.7cm}
      \item Find the area of the circle.  \vspace{2cm}
      \item A regular heptagon (7 sides) is inscribed in the circle, with $A$ and $B$ two of its vertices. \\[0.25cm]
      Find the area of the sector $AOB$. \vspace{1.5cm}
    \end{enumerate}
      \begin{tikzpicture}[scale=1]
        \draw (0,0) circle[radius=3];
        \draw [thick]
        (0:3) node[right] {$B$}--
        (0,0) node[below] {$O$}--
        (1*360/7:3) node[above right] {$A$};
        \fill [lightgray]
        (0,0)--(0:3) arc (0:1*360/7:3)--(0,0);
        \draw (1.5,0) node[below] {$4$};
        \draw [thick] (0:3)--(1*360/7:3)--(2*1*360/7:3)--(3*1*360/7:3)--
        (4*1*360/7:3)--(5*1*360/7:3)--(6*1*360/7:3)--cycle;
      \end{tikzpicture}
    \end{multicols}  \vspace{3cm}

",8-4cDN_Estimation.tex,934
205,11,"For each example, explain the error made drawing $\overrightarrow{JK}$.\\.\\
    \vspace{0.5cm}
    \begin{tikzpicture}[scale=.8]
      \draw  [<-, thick] (0,2)--(4,0);
      \draw [fill] (0,2) circle [radius=0.05] node[below]{$K$};
      \draw [fill] (4,0) circle [radius=0.05] node[below]{$J$};
      \node at (0,0) {(a)};
    \end{tikzpicture}  \hspace{1cm}
    \begin{tikzpicture}[scale=.8]
      \draw  [<-, thick] (-1,2.5)--(4.4,-0.2);
      \draw [fill] (0,2) circle [radius=0.05] node[below]{$K$};
      \draw [fill] (4,0) circle [radius=0.05] node[below left]{$J$};
      \node at (0,0) {(b)};
    \end{tikzpicture} \hspace{1cm}
    \begin{tikzpicture}[scale=.8]
      \draw  [<-, thick] (-1,2.5)--(0,2)--(2,1.1)--(3,0.4)--(4,0);
      \draw [fill] (0,2) circle [radius=0.05] node[below]{$K$};
      \draw [fill] (4,0) circle [radius=0.05] node[below]{$J$};
      \node at (0,0) {(c)};
    \end{tikzpicture}
    \vspace{4cm}

",1-6HW_Angle-pairs.tex,935
1959,137,"Given circle $O$ with radius $OB=12$ cm.
    \begin{multicols}{2}
    \raggedcolumns
    \begin{enumerate}
      \item Find the circumference of circle $O$. \vspace{1.7cm}
      \item Find the area of the circle.  \vspace{2cm}
      \item A regular heptagon (7 sides) is inscribed in the circle, with $A$ and $B$ two of its vertices. \\[0.25cm]
      Find the area of the sector $AOB$. \vspace{1.5cm}
    \end{enumerate}
      \begin{tikzpicture}[scale=1]
        \draw (0,0) circle[radius=3];
        \draw [thick]
        (0:3) node[right] {$B$}--
        (0,0) node[below] {$O$}--
        (1*360/7:3) node[above right] {$A$};
        \fill [lightgray]
        (0,0)--(0:3) arc (0:1*360/7:3)--(0,0);
        \draw (1.5,0) node[below] {$12$};
        \draw [thick] (0:3)--(1*360/7:3)--(2*1*360/7:3)--(3*1*360/7:3)--
        (4*1*360/7:3)--(5*1*360/7:3)--(6*1*360/7:3)--cycle;
      \end{tikzpicture}
    \end{multicols}  \vspace{3cm}

",8-5DN_Volumes.tex,936
2024,141,"Given circle $O$ with radius $OB=14$ cm.
    \begin{multicols}{2}
    \raggedcolumns
    \begin{enumerate}
      \item Find the circumference of circle $O$. \vspace{1.7cm}
      \item Find the area of the circle.  \vspace{2cm}
      \item A regular heptagon (7 sides) is inscribed in the circle, with $A$ and $B$ two of its vertices. \\[0.25cm]
      Find the area of the sector $AOB$. \vspace{1.5cm}
    \end{enumerate}
      \begin{tikzpicture}[scale=1]
        \draw (0,0) circle[radius=3];
        \draw [thick]
        (0:3) node[right] {$B$}--
        (0,0) node[below] {$O$}--
        (1*360/7:3) node[above right] {$A$};
        \fill [lightgray]
        (0,0)--(0:3) arc (0:1*360/7:3)--(0,0);
        \draw (1.5,0) node[below] {$14$};
        \draw [thick] (0:3)--(1*360/7:3)--(2*1*360/7:3)--(3*1*360/7:3)--
        (4*1*360/7:3)--(5*1*360/7:3)--(6*1*360/7:3)--cycle;
      \end{tikzpicture}
    \end{multicols}  \vspace{3cm}

",8-6cDN_Circle-area.tex,936
1463,101,"\begin{enumerate}
    \item Graph and label the two equations. Mark their intersection as an ordered pair.
      \begin{multicols}{2}
        $y =\frac{2}{3}x-4$ \\
        $4x+3y=6$ \hfill (4 pts)
      \end{multicols}     \vspace{1cm}
    \item Find the slopes of the two lines. \hfill (2 points)
      \begin{multicols}{2}
        $m_1=$ \\
        $m_2=$
      \end{multicols}
    \item Why is it incorrect to write $m_1=\frac{2}{3}x$? \hfill (1 point) \vspace{2cm}
    \item Are the lines parallel, perpendicular, or neither? Justify your answer with an equation or inequality using the slopes. \hfill (2 points)
    \vspace{2cm}
  \end{enumerate}
    \begin{center}
      \begin{tikzpicture}[scale=.635]
        \draw [help lines] (-10,-8) grid (10,8);
        \draw [thick, ->] (-10.2,0) -- (10.4,0) node [below right] {$x$};
        \draw [thick, ->] (0,-8.2)--(0,8.4) node [left] {$y$};
      \end{tikzpicture}
    \end{center}

",7-1DN_Graphing-review.tex,938
1555,111,"Circle YES or NO to indicate whether the given transformation maps the hexagon onto itself.
  \vspace{0.5cm}
  \begin{multicols}{2}
    \begin{enumerate}
    \item Yes \quad No \quad A rotation of $120^\circ$ counterclockwise around point $D$.
     \item Yes \quad No \quad A reflection over $\overleftrightarrow{AE}$
     \item Yes \quad No \quad A reflection over a line through the midpoints of  $\overline{BC}$ and $\overline{EF}$.
     \item Yes \quad No \quad A rotation of $60^\circ$ clockwise around the hexagon's center.
     \end{enumerate}
   \begin{center}
       \begin{tikzpicture}%[scale=.48]
         \draw [thick]
         (0:2)node[right] {$A$}--
         (60:2)node[above right] {$B$}--
         (120:2)node[above left] {$C$} --
         (180:2)node[left] {$D$}--
         (240:2)node[left] {$E$}--
         (300:2)node[right] {$F$}--cycle;
       \end{tikzpicture}
     \end{center}
   \end{multicols} \vspace{0.5cm}

",7-5HW_Symmetry.tex,938
2171,151,"Two translations have been applied to a triangle in the diagram below, \\$\triangle ABC \rightarrow \triangle A'B'C' \rightarrow \triangle A''B''C''$. Fully characterize each translation.
    \begin{flushright}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-10,-7) grid (10,7);
        \draw [thick, <->] (-10.4,0) -- (10.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-7.4)--(0,7.4) node [above] {$y$};  
        \draw [thick]
          (-6,3) node[below left] {$A$}--
          (0,6) node[above right] {$B$}--
          (1,3) node[right] {$C$}--cycle;
        \draw [thick]
          (1,1) node[below] {$A'$}--
          (7,4) node[above right] {$B'$}--
          (8,1) node[right] {$C'$}--cycle;  
          \draw [thick]
          (-1,-1) node[below] {$A''$}--
          (-7,-4) node[below] {$B''$}--
          (-8,-1) node[left] {$C''$}--cycle;
      \end{tikzpicture}
    \end{flushright} \vspace{2cm}
    
",9-3DN_Composition.tex,942
271,17,"Complete the construction of a perpendicular bisector and fill in the blanks in the steps.
      \begin{enumerate}
        \item Given the line segment $\overline{AB}$.
        \item Construct circle $A$ with radius $AB$.
        \bigskip
        \item Construct circle $\rule{2cm}{0.15mm}$  with radius $AB$. 
        \item Label the intersections of the two circles $P$ and $Q$. \bigskip
        \item Draw line $\rule{2cm}{0.15mm}$.
        \item Label the intersection of $\overline{AB}$ and $\overleftrightarrow{PQ}$ as point $M$.
        \item $M$ is the midpoint of $\overline{AB}$ and $\overline{AB} \perp \overleftrightarrow{PQ}$
      \end{enumerate}
      \vspace{7cm}
      \begin{center}
      \begin{tikzpicture}
        \draw [-, thick] (0,0)--(7,0);
        \draw [fill] (0,0) circle [radius=0.05] node[below]{$A$};
        \draw [fill] (7,0) circle [radius=0.05] node[below]{$B$};
      \end{tikzpicture}
      \end{center}

",2-2HW_Midpoint-calcs.tex,942
2215,157,"Two transformations have been applied to a triangle in the diagram below, \\$\triangle ABC \rightarrow \triangle A'B'C' \rightarrow \triangle A''B''C''$. Fully characterize each transformation.
    \begin{flushright}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-10,-7) grid (10,7);
        \draw [thick, <->] (-10.4,0) -- (10.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-7.4)--(0,7.4) node [above] {$y$};  
        \draw [thick]
          (-6,3) node[below left] {$A''$}--
          (0,6) node[above right] {$B''$}--
          (1,3) node[right] {$C''$}--cycle;
        \draw [thick]
          (1,1) node[below] {$A'$}--
          (7,4) node[above right] {$B'$}--
          (8,1) node[right] {$C'$}--cycle;  
          \draw [thick]
          (-1,-1) node[below] {$A$}--
          (-7,-4) node[below] {$B$}--
          (-8,-1) node[left] {$C$}--cycle;
      \end{tikzpicture}
    \end{flushright} \vspace{2cm}

",9-4bCW_Composition.tex,944
